"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"AYM00089659","PRIESTLEY GLACIER, AY","2021-01-25","-7",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-01-26","0",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-01-27","-8",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-01-28","-14",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-01-29","-14",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-01-30","-17",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-01-31","-18",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-01","-12",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-02","-13",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-03","-5",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-04","-19",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-05","-21",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-06","-23",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-07","-15",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-08","-14",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-09","-16",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-10","-10",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-13","-23",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-14","-17",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-15","-16",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-16","-18",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-17","-13",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-18","-10",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-19","-17",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-20","-22",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-21","-30",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-22","-35",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-23","-34",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-24","-26",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-25","-28",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-26","-37",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-27","-41",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-02-28","-33",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-01","-30",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-02","-38",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-03","-34",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-04","-35",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-05","-40",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-06","-44",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-07","-42",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-08","-28",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-09","-24",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-10","-19",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-11","-19",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-12","-31",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-13","-43",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-14","-47",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-15","-19",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-16","-30",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-17","-20",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-18","-26",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-19","-39",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-20","-47",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-21","-42",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-22","-37",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-23","-42",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-24","-51",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-25","-45",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-26","-35",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-27","-28",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-28","-37",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-29","-28",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-30","-34",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-03-31","-47",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-04-01","-47",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-04-02","-41",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-04-03","-46",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-04-04","-47",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-04-05","-47",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-04-06","-39",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-04-07","-44",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-04-08","-31",,
"AYM00089659","PRIESTLEY GLACIER, AY","2021-04-09","-38",,
"AYM00089034","BASE BELGRANO II, AY","2021-01-01","27",,"18"
"AYM00089034","BASE BELGRANO II, AY","2021-01-02","26",,"17"
"AYM00089034","BASE BELGRANO II, AY","2021-01-03","24",,"14"
"AYM00089034","BASE BELGRANO II, AY","2021-01-04","26",,"15"
"AYM00089034","BASE BELGRANO II, AY","2021-01-05","23",,"12"
"AYM00089034","BASE BELGRANO II, AY","2021-01-06","22",,"11"
"AYM00089034","BASE BELGRANO II, AY","2021-01-07","23",,"9"
"AYM00089034","BASE BELGRANO II, AY","2021-01-08","22",,"13"
"AYM00089034","BASE BELGRANO II, AY","2021-01-09","23",,"13"
"AYM00089034","BASE BELGRANO II, AY","2021-01-10","20",,"12"
"AYM00089034","BASE BELGRANO II, AY","2021-01-11","24",,"15"
"AYM00089034","BASE BELGRANO II, AY","2021-01-12","23",,"15"
"AYM00089034","BASE BELGRANO II, AY","2021-01-13","21",,"15"
"AYM00089034","BASE BELGRANO II, AY","2021-01-14","25",,"18"
"AYM00089034","BASE BELGRANO II, AY","2021-01-15","22",,"13"
"AYM00089034","BASE BELGRANO II, AY","2021-01-16","21",,"12"
"AYM00089034","BASE BELGRANO II, AY","2021-01-17","28",,"17"
"AYM00089034","BASE BELGRANO II, AY","2021-01-18","31",,"22"
"AYM00089034","BASE BELGRANO II, AY","2021-01-19","30",,"24"
"AYM00089034","BASE BELGRANO II, AY","2021-01-20","29",,"23"
"AYM00089034","BASE BELGRANO II, AY","2021-01-21","23",,"14"
"AYM00089034","BASE BELGRANO II, AY","2021-01-22","30",,"15"
"AYM00089034","BASE BELGRANO II, AY","2021-01-23","29",,"14"
"AYM00089034","BASE BELGRANO II, AY","2021-01-24","29","42","21"
"AYM00089034","BASE BELGRANO II, AY","2021-01-25","31",,"22"
"AYM00089034","BASE BELGRANO II, AY","2021-01-26","27","40","19"
"AYM00089034","BASE BELGRANO II, AY","2021-01-27","27","39","16"
"AYM00089034","BASE BELGRANO II, AY","2021-01-28","28","34","19"
"AYM00089034","BASE BELGRANO II, AY","2021-01-29","26",,"17"
"AYM00089034","BASE BELGRANO II, AY","2021-01-30","24","35","15"
"AYM00089034","BASE BELGRANO II, AY","2021-01-31","26","29","19"
"AYM00089034","BASE BELGRANO II, AY","2021-02-01","30","38","20"
"AYM00089034","BASE BELGRANO II, AY","2021-02-02","27","38","13"
"AYM00089034","BASE BELGRANO II, AY","2021-02-03","27","35","17"
"AYM00089034","BASE BELGRANO II, AY","2021-02-04","27","33","20"
"AYM00089034","BASE BELGRANO II, AY","2021-02-05","25","34","18"
"AYM00089034","BASE BELGRANO II, AY","2021-02-06","22","33","13"
"AYM00089034","BASE BELGRANO II, AY","2021-02-07","22","30","13"
"AYM00089034","BASE BELGRANO II, AY","2021-02-08","18","30","12"
"AYM00089034","BASE BELGRANO II, AY","2021-02-09","19",,"9"
"AYM00089034","BASE BELGRANO II, AY","2021-02-10","17","27","12"
"AYM00089034","BASE BELGRANO II, AY","2021-02-13","28",,"18"
"AYM00089034","BASE BELGRANO II, AY","2021-02-14","25",,"17"
"AYM00089034","BASE BELGRANO II, AY","2021-02-15","25","33","21"
"AYM00089034","BASE BELGRANO II, AY","2021-02-16","23","31","17"
"AYM00089034","BASE BELGRANO II, AY","2021-02-17","21","30","13"
"AYM00089034","BASE BELGRANO II, AY","2021-02-18","20","29","13"
"AYM00089034","BASE BELGRANO II, AY","2021-02-19","21","23","19"
"AYM00089034","BASE BELGRANO II, AY","2021-02-22","24","33","19"
"AYM00089034","BASE BELGRANO II, AY","2021-02-23","25","31","19"
"AYM00089034","BASE BELGRANO II, AY","2021-02-24","24","29","19"
"AYM00089034","BASE BELGRANO II, AY","2021-02-25","18","35","14"
"AYM00089034","BASE BELGRANO II, AY","2021-02-26","18","26","11"
"AYM00089034","BASE BELGRANO II, AY","2021-02-27","17","22","12"
"AYM00089034","BASE BELGRANO II, AY","2021-02-28","15",,"8"
"AYM00089034","BASE BELGRANO II, AY","2021-03-01","16",,"9"
"AYM00089034","BASE BELGRANO II, AY","2021-03-02","19","24","11"
"AYM00089034","BASE BELGRANO II, AY","2021-03-03","23","27","14"
"AYM00089034","BASE BELGRANO II, AY","2021-03-04","21","27","14"
"AYM00089034","BASE BELGRANO II, AY","2021-03-05","21","27","14"
"AYM00089034","BASE BELGRANO II, AY","2021-03-06","23","27","15"
"AYM00089034","BASE BELGRANO II, AY","2021-03-07","24","27","19"
"AYM00089034","BASE BELGRANO II, AY","2021-03-08","24","27","21"
"AYM00089034","BASE BELGRANO II, AY","2021-03-09","25","27","20"
"AYM00089034","BASE BELGRANO II, AY","2021-03-10","26",,"22"
"AYM00089034","BASE BELGRANO II, AY","2021-03-11","24","30",
"AYM00089034","BASE BELGRANO II, AY","2021-03-12","25","27","20"
"AYM00089034","BASE BELGRANO II, AY","2021-03-13","22","28","15"
"AYM00089034","BASE BELGRANO II, AY","2021-03-14","24",,
"AYM00089034","BASE BELGRANO II, AY","2021-03-15","23","27","18"
"AYM00089034","BASE BELGRANO II, AY","2021-03-16","18","27","13"
"AYM00089034","BASE BELGRANO II, AY","2021-03-17","18",,"13"
"AYM00089034","BASE BELGRANO II, AY","2021-03-18","20","25","15"
"AYM00089034","BASE BELGRANO II, AY","2021-03-19","11","23","4"
"AYM00089034","BASE BELGRANO II, AY","2021-03-20","11","16","3"
"AYM00089034","BASE BELGRANO II, AY","2021-03-21","5","14","-4"
"AYM00089034","BASE BELGRANO II, AY","2021-03-22","8",,"-4"
"AYM00089034","BASE BELGRANO II, AY","2021-03-23","10","13","3"
"AYM00089034","BASE BELGRANO II, AY","2021-03-24","5","12","1"
"AYM00089034","BASE BELGRANO II, AY","2021-03-25","0","11","-5"
"AYM00089034","BASE BELGRANO II, AY","2021-03-26","-3","4","-8"
"AYM00089034","BASE BELGRANO II, AY","2021-03-27","-2",,"-4"
"AYM00089034","BASE BELGRANO II, AY","2021-03-28","0",,"-5"
"AYM00089034","BASE BELGRANO II, AY","2021-03-29","8","16",
"AYM00089034","BASE BELGRANO II, AY","2021-03-30","3","16","-3"
"AYM00089034","BASE BELGRANO II, AY","2021-03-31","0","4","-7"
"AYM00089034","BASE BELGRANO II, AY","2021-04-01","4",,"-4"
"AYM00089034","BASE BELGRANO II, AY","2021-04-02","-2","11","-9"
"AYM00089034","BASE BELGRANO II, AY","2021-04-03","-2","0","-10"
"AYM00089034","BASE BELGRANO II, AY","2021-04-04","-3","1","-8"
"AYM00089034","BASE BELGRANO II, AY","2021-04-05","-6","-1","-12"
"AYM00089034","BASE BELGRANO II, AY","2021-04-06","-2",,"-14"
"AYM00089034","BASE BELGRANO II, AY","2021-04-07","-4",,"-11"
"AYM00089034","BASE BELGRANO II, AY","2021-04-08","8","11","-6"
"AYM00089034","BASE BELGRANO II, AY","2021-04-09","13","16","1"
"AYM00089053","BASE JUBANY, AY","2021-01-01","38",,
"AYM00089053","BASE JUBANY, AY","2021-01-02","39","45","35"
"AYM00089053","BASE JUBANY, AY","2021-01-03","37","42",
"AYM00089053","BASE JUBANY, AY","2021-01-04","35","37","33"
"AYM00089053","BASE JUBANY, AY","2021-01-05","36","38",
"AYM00089053","BASE JUBANY, AY","2021-01-06","37",,"34"
"AYM00089053","BASE JUBANY, AY","2021-01-07","38","42",
"AYM00089053","BASE JUBANY, AY","2021-01-08","37","39","35"
"AYM00089053","BASE JUBANY, AY","2021-01-09","38",,"36"
"AYM00089053","BASE JUBANY, AY","2021-01-10","38","43",
"AYM00089053","BASE JUBANY, AY","2021-01-11","31","39","29"
"AYM00089053","BASE JUBANY, AY","2021-01-12","35",,"30"
"AYM00089053","BASE JUBANY, AY","2021-01-13","35","39",
"AYM00089053","BASE JUBANY, AY","2021-01-14","34","39",
"AYM00089053","BASE JUBANY, AY","2021-01-15","35",,"30"
"AYM00089053","BASE JUBANY, AY","2021-01-16","37","39","33"
"AYM00089053","BASE JUBANY, AY","2021-01-17","36","38",
"AYM00089053","BASE JUBANY, AY","2021-01-18","38",,"33"
"AYM00089053","BASE JUBANY, AY","2021-01-19","38","45",
"AYM00089053","BASE JUBANY, AY","2021-01-20","38","42","36"
"AYM00089053","BASE JUBANY, AY","2021-01-21","38","43","35"
"AYM00089053","BASE JUBANY, AY","2021-01-22","37","41","36"
"AYM00089053","BASE JUBANY, AY","2021-01-23","37","41",
"AYM00089053","BASE JUBANY, AY","2021-01-24","36","41","35"
"AYM00089053","BASE JUBANY, AY","2021-01-25","34","38",
"AYM00089053","BASE JUBANY, AY","2021-01-26","32","35",
"AYM00089053","BASE JUBANY, AY","2021-01-27","33",,"30"
"AYM00089053","BASE JUBANY, AY","2021-01-28","34",,"33"
"AYM00089053","BASE JUBANY, AY","2021-01-29","35",,"33"
"AYM00089053","BASE JUBANY, AY","2021-01-30","35","40","33"
"AYM00089053","BASE JUBANY, AY","2021-01-31","36",,"34"
"AYM00089053","BASE JUBANY, AY","2021-02-01","36","40",
"AYM00089053","BASE JUBANY, AY","2021-02-02","35","37","34"
"AYM00089053","BASE JUBANY, AY","2021-02-03","35",,"32"
"AYM00089053","BASE JUBANY, AY","2021-02-04","36","42","33"
"AYM00089053","BASE JUBANY, AY","2021-02-05","34","41","31"
"AYM00089053","BASE JUBANY, AY","2021-02-06","36","38","33"
"AYM00089053","BASE JUBANY, AY","2021-02-07","37",,"35"
"AYM00089053","BASE JUBANY, AY","2021-02-08","36",,"33"
"AYM00089053","BASE JUBANY, AY","2021-02-09","37","42","35"
"AYM00089053","BASE JUBANY, AY","2021-02-13","39","41","37"
"AYM00089053","BASE JUBANY, AY","2021-02-14","36","40","35"
"AYM00089053","BASE JUBANY, AY","2021-02-15","38","39","35"
"AYM00089053","BASE JUBANY, AY","2021-02-16","39","40","37"
"AYM00089053","BASE JUBANY, AY","2021-02-17","38",,"35"
"AYM00089053","BASE JUBANY, AY","2021-02-18","42","47","36"
"AYM00089053","BASE JUBANY, AY","2021-02-19","37","49",
"AYM00089053","BASE JUBANY, AY","2021-02-22","35","38","32"
"AYM00089053","BASE JUBANY, AY","2021-02-23","35","38","34"
"AYM00089053","BASE JUBANY, AY","2021-02-24","33","38",
"AYM00089053","BASE JUBANY, AY","2021-02-25","31","35","29"
"AYM00089053","BASE JUBANY, AY","2021-02-26","33",,"29"
"AYM00089053","BASE JUBANY, AY","2021-02-27","38","40","31"
"AYM00089053","BASE JUBANY, AY","2021-02-28","38","41",
"AYM00089053","BASE JUBANY, AY","2021-03-01","35","40","34"
"AYM00089053","BASE JUBANY, AY","2021-03-02","38","40","34"
"AYM00089053","BASE JUBANY, AY","2021-03-03","36","40","33"
"AYM00089053","BASE JUBANY, AY","2021-03-04","37","39","31"
"AYM00089053","BASE JUBANY, AY","2021-03-05","37","41","35"
"AYM00089053","BASE JUBANY, AY","2021-03-06","37","41","36"
"AYM00089053","BASE JUBANY, AY","2021-03-07","39","41","36"
"AYM00089053","BASE JUBANY, AY","2021-03-08","36","40","33"
"AYM00089053","BASE JUBANY, AY","2021-03-09","37","40","33"
"AYM00089053","BASE JUBANY, AY","2021-03-10","40",,"37"
"AYM00089053","BASE JUBANY, AY","2021-03-11","38","45","33"
"AYM00089053","BASE JUBANY, AY","2021-03-12","35","43","31"
"AYM00089053","BASE JUBANY, AY","2021-03-13","34","39",
"AYM00089053","BASE JUBANY, AY","2021-03-14","34","36","28"
"AYM00089053","BASE JUBANY, AY","2021-03-15","35",,"32"
"AYM00089053","BASE JUBANY, AY","2021-03-16","35","41","33"
"AYM00089053","BASE JUBANY, AY","2021-03-17","35","37","33"
"AYM00089053","BASE JUBANY, AY","2021-03-18","33","37","29"
"AYM00089053","BASE JUBANY, AY","2021-03-19","34",,"29"
"AYM00089053","BASE JUBANY, AY","2021-03-20","31","36","28"
"AYM00089053","BASE JUBANY, AY","2021-03-21","30","33","28"
"AYM00089053","BASE JUBANY, AY","2021-03-22","30","31","27"
"AYM00089053","BASE JUBANY, AY","2021-03-23","29","31","27"
"AYM00089053","BASE JUBANY, AY","2021-03-24","30",,"28"
"AYM00089053","BASE JUBANY, AY","2021-03-25","31","33","29"
"AYM00089053","BASE JUBANY, AY","2021-03-26","36",,"31"
"AYM00089053","BASE JUBANY, AY","2021-03-27","36",,"31"
"AYM00089053","BASE JUBANY, AY","2021-03-28","39","44",
"AYM00089053","BASE JUBANY, AY","2021-03-29","34","41","31"
"AYM00089053","BASE JUBANY, AY","2021-03-30","36","41","33"
"AYM00089053","BASE JUBANY, AY","2021-03-31","35","41","33"
"AYM00089053","BASE JUBANY, AY","2021-04-01","37",,"34"
"AYM00089053","BASE JUBANY, AY","2021-04-02","35","38","33"
"AYM00089053","BASE JUBANY, AY","2021-04-03","33","36","32"
"AYM00089053","BASE JUBANY, AY","2021-04-04","32","35","30"
"AYM00089053","BASE JUBANY, AY","2021-04-05","30","35","23"
"AYM00089053","BASE JUBANY, AY","2021-04-06","34",,"31"
"AYM00089053","BASE JUBANY, AY","2021-04-07","36","39","32"
"AYM00089053","BASE JUBANY, AY","2021-04-08","34","39","32"
"AYM00089053","BASE JUBANY, AY","2021-04-09","32","35","31"
"AYM00089251","KING SEJONG, AY","2021-01-01","37",,
"AYM00089251","KING SEJONG, AY","2021-01-02","38",,
"AYM00089251","KING SEJONG, AY","2021-01-03","36",,
"AYM00089251","KING SEJONG, AY","2021-01-04","35",,
"AYM00089251","KING SEJONG, AY","2021-01-05","36",,
"AYM00089251","KING SEJONG, AY","2021-01-06","36",,
"AYM00089251","KING SEJONG, AY","2021-01-09","37",,
"AYM00089251","KING SEJONG, AY","2021-01-10","38",,
"AYM00089251","KING SEJONG, AY","2021-01-11","31",,
"AYM00089251","KING SEJONG, AY","2021-01-12","34",,
"AYM00089251","KING SEJONG, AY","2021-01-13","35",,
"AYM00089251","KING SEJONG, AY","2021-01-14","34",,
"AYM00089251","KING SEJONG, AY","2021-01-16","36",,
"AYM00089251","KING SEJONG, AY","2021-01-23","37",,
"AYM00089251","KING SEJONG, AY","2021-01-25","34",,
"AYM00089251","KING SEJONG, AY","2021-01-26","32",,
"AYM00089251","KING SEJONG, AY","2021-01-28","34",,
"AYM00089251","KING SEJONG, AY","2021-01-29","34",,
"AYM00089251","KING SEJONG, AY","2021-01-30","35",,
"AYM00089251","KING SEJONG, AY","2021-01-31","35",,
"AYM00089251","KING SEJONG, AY","2021-02-01","36",,
"AYM00089251","KING SEJONG, AY","2021-02-02","35",,
"AYM00089251","KING SEJONG, AY","2021-02-03","35",,
"AYM00089251","KING SEJONG, AY","2021-02-04","36",,
"AYM00089251","KING SEJONG, AY","2021-02-05","34",,
"AYM00089251","KING SEJONG, AY","2021-02-06","35",,
"AYM00089251","KING SEJONG, AY","2021-02-07","36",,
"AYM00089251","KING SEJONG, AY","2021-02-08","36",,
"AYM00089251","KING SEJONG, AY","2021-02-09","37",,
"AYM00089251","KING SEJONG, AY","2021-02-14","36",,
"AYM00089251","KING SEJONG, AY","2021-02-15","37",,
"AYM00089251","KING SEJONG, AY","2021-02-16","38",,
"AYM00089251","KING SEJONG, AY","2021-02-17","37",,
"AYM00089251","KING SEJONG, AY","2021-02-18","41",,
"AYM00089251","KING SEJONG, AY","2021-02-21","32",,
"AYM00089251","KING SEJONG, AY","2021-02-22","34",,
"AYM00089251","KING SEJONG, AY","2021-02-23","35",,
"AYM00089251","KING SEJONG, AY","2021-02-25","32",,
"AYM00089251","KING SEJONG, AY","2021-02-26","33",,
"AYM00089251","KING SEJONG, AY","2021-02-27","37",,
"AYM00089251","KING SEJONG, AY","2021-02-28","38",,
"AYM00089251","KING SEJONG, AY","2021-03-01","35",,
"AYM00089251","KING SEJONG, AY","2021-03-02","37",,
"AYM00089251","KING SEJONG, AY","2021-03-03","36",,
"AYM00089251","KING SEJONG, AY","2021-03-04","36",,
"AYM00089251","KING SEJONG, AY","2021-03-05","37",,
"AYM00089251","KING SEJONG, AY","2021-03-06","37",,
"AYM00089251","KING SEJONG, AY","2021-03-07","39",,
"AYM00089251","KING SEJONG, AY","2021-03-08","36",,
"AYM00089251","KING SEJONG, AY","2021-03-09","37",,
"AYM00089251","KING SEJONG, AY","2021-03-12","35",,
"AYM00089251","KING SEJONG, AY","2021-03-13","35",,
"AYM00089251","KING SEJONG, AY","2021-03-14","34",,
"AYM00089251","KING SEJONG, AY","2021-03-15","34",,
"AYM00089251","KING SEJONG, AY","2021-03-16","36",,
"AYM00089251","KING SEJONG, AY","2021-03-17","35",,
"AYM00089251","KING SEJONG, AY","2021-03-19","34",,
"AYM00089251","KING SEJONG, AY","2021-03-20","32",,
"AYM00089251","KING SEJONG, AY","2021-03-21","30",,
"AYM00089251","KING SEJONG, AY","2021-03-22","30",,
"AYM00089251","KING SEJONG, AY","2021-03-23","29",,
"AYM00089251","KING SEJONG, AY","2021-03-24","30",,
"AYM00089251","KING SEJONG, AY","2021-03-25","31",,
"AYM00089251","KING SEJONG, AY","2021-03-26","36",,
"AYM00089251","KING SEJONG, AY","2021-03-27","36",,
"AYM00089251","KING SEJONG, AY","2021-03-28","39",,
"AYM00089251","KING SEJONG, AY","2021-03-29","34",,
"AYM00089251","KING SEJONG, AY","2021-03-30","36",,
"AYM00089251","KING SEJONG, AY","2021-03-31","35",,
"AYM00089251","KING SEJONG, AY","2021-04-01","36",,
"AYM00089251","KING SEJONG, AY","2021-04-02","35",,
"AYM00089251","KING SEJONG, AY","2021-04-03","34",,
"AYM00089251","KING SEJONG, AY","2021-04-04","33",,
"AYM00089251","KING SEJONG, AY","2021-04-05","30",,
"AYM00089251","KING SEJONG, AY","2021-04-06","34",,
"AYM00089251","KING SEJONG, AY","2021-04-07","36",,
"AYM00089251","KING SEJONG, AY","2021-04-08","33",,
"AYM00089251","KING SEJONG, AY","2021-04-09","32",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-01","-38",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-02","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-03","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-04","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-05","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-06","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-07","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-08","-38",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-09","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-10","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-11","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-12","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-13","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-14","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-15","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-16","-38",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-17","-39",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-18","-39",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-19","-39",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-20","-38",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-21","-39",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-22","-40",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-23","-40",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-24","-40",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-25","-40",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-26","-40",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-27","-39",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-28","-39",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-29","-38",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-30","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-01-31","-36",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-01","-37",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-02","-39",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-03","-40",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-04","-41",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-05","-43",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-06","-44",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-07","-45",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-08","-46",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-09","-47",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-10","-48",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-13","-51",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-14","-52",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-15","-52",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-16","-51",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-17","-53",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-18","-55",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-19","-57",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-20","-57",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-21","-57",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-22","-58",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-23","-59",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-24","-59",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-25","-59",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-26","-59",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-27","-59",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-02-28","-60",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-03-01","-62",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-03-02","-63",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-03-03","-64",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-03-04","-65",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-03-05","-65",,
"AYM00089577","DOME PLATEAU DOME A, AY","2021-03-06","-65",,
